Gene	SRR4289769	SRR4289770	SRR4289771	SRR4289772	SRR4289773	SRR4289774	SRR4289775	SRR4289776	SRR4289777	SRR4289778	SRR4289779	SRR4289780
PA0116	380.0037	290.4917	496.80505	262.8176	318.63324	371.4438	112.749344	105.19341	74.54196	147.189	109.367035	143.44395
PA0117	57.919	39.896244	64.94758	26.681503	43.892094	42.921345	27.199797	15.010126	17.327671	26.04159	22.469435	24.914637
PA0118	92.13107	53.320625	133.89566	76.64449	59.407413	104.52897	26.283993	25.81771	27.485964	34.315865	19.205423	26.017757
PA0119	437.56476	321.42148	555.30707	349.1199	384.24878	449.42215	261.27856	228.54256	280.598	218.13641	196.3277	255.4857
PA0120	414.88828	298.85416	511.58276	342.75754	393.27063	417.4784	151.99007	124.86529	96.23512	165.64186	141.0821	174.73978
PA0121	56.7543	51.03477	93.3763	59.391254	61.020874	71.56088	41.750393	33.076145	27.337059	49.218235	48.463463	36.60186
PA0122	21216.44	15550.045	29637.162	16707.781	18235.904	24684.445	1590.1104	1584.5114	1336.0366	2043.8251	2021.6105	1779.6117
PA0123	1893.9485	1233.3771	2068.0376	1396.5244	1577.9738	1846.8441	132.43617	101.91555	107.03946	164.97035	112.36858	134.96371
PA0124	49.07111	42.11778	75.25366	31.59467	28.232054	51.76697	60.829994	45.16136	82.473495	60.279537	59.293503	63.114735
PA0125	75.99239	44.96415	92.36091	58.254433	38.57813	73.24294	103.49903	87.79776	91.78276	116.0658	75.34114	90.52734
PA0126	57.403046	59.06699	97.053154	83.06031	76.1697	92.62627	33.44478	40.567837	47.667866	36.130276	25.905594	34.45836
PA0127	53.621834	33.799877	78.252846	31.404274	46.673695	59.217617	114.5926	72.674965	68.60309	126.39467	97.83891	115.59946
PA0128	112.10138	90.72876	129.69662	66.821815	79.36073	103.10347	221.8593	148.5997	206.92278	223.01869	169.56299	199.53127
PA0129	319.02863	255.20334	458.4797	243.22629	264.4147	368.39493	258.39685	218.61119	216.07861	307.5602	289.84476	329.8709
PA0130	1890.1606	1442.358	2337.726	1524.345	1553.9279	2508.8975	3468.8464	3501.3833	2869.5808	4857.449	3919.1665	4929.3877
PA0131	102.42837	60.49442	89.96927	46.350945	67.32805	76.94631	102.34493	76.56704	63.80512	115.322014	88.51975	106.19313
PA0132	180.39767	125.70571	261.53052	125.97434	147.87259	180.12048	189.26544	179.40472	160.42696	339.38464	267.16235	293.32446
PA0133	50.44011	36.46612	55.974754	41.632145	36.165947	55.461033	82.3509	51.61508	87.7885	97.60061	74.64747	79.54481
PA0134	279.80896	197.08455	339.31232	240.97331	225.80211	321.61792	310.61746	213.06058	372.97162	345.12997	257.53973	286.32584
PA0135	2.0773835	2.027982	9.685008	2.406515	1.0321221	4.942043	1.1592155	6.1555543	1.6675632	2.4286284	2.9250984	0.9344899
PA0136	63.39984	43.059998	59.229946	35.92646	43.35802	43.25734	50.31813	33.954964	29.363724	64.045715	43.97048	58.428833
PA0137	38.777157	21.545748	35.246872	13.020571	20.974653	25.966702	47.76245	23.428541	36.696167	35.706516	36.810917	52.821644
PA0138	87.37734	72.29534	147.49313	86.71236	83.05293	98.9169	84.07726	74.33082	131.51346	120.32849	83.35547	133.79141
PA0139	1631.9185	1199.0056	2372.4758	1440.37	1335.8904	2039.1378	1310.3536	937.1531	1436.076	1284.7614	1387.2383	1036.0275
PA0140	428.347	327.0674	633.7761	323.52023	293.81845	407.28918	162.39415	136.05188	157.4362	195.97514	202.52293	178.67703
PA0141	1812.1084	1453.7186	2731.4346	1453.3566	1456.8909	1553.9731	377.36404	316.2505	298.5552	504.62643	433.97818	469.65646
PA0142	87.024475	70.658745	107.709816	57.049046	77.16915	102.19221	117.28839	67.99728	118.01065	133.43613	78.87196	110.77121
PA0143	295.65485	235.3006	411.37302	222.2156	200.33008	281.73868	153.07591	119.380066	164.13123	165.70946	148.1871	130.45045
PA0144	196.59273	147.1515	214.9363	100.61534	159.92316	154.49352	172.9984	86.36302	195.78275	168.63239	104.9096	120.362625
PA0145	45.00465	36.103607	35.552048	37.62427	37.72972	70.12722	75.95123	36.491695	52.475647	96.37629	56.907745	62.606705
PA0146	75.1083	35.474552	57.85538	35.218494	43.71591	62.876575	39.902954	34.966576	59.613277	47.54895	29.515116	38.314037
PA0147	123.562225	107.18748	179.39264	87.66261	103.95023	125.80457	148.83118	107.29634	103.133286	198.8492	143.47377	184.72984
PA0148	299.06848	207.4169	431.02585	225.209	261.20468	287.04715	298.61984	232.96454	287.8102	322.9869	249.30313	322.42233
PA0149	346.3235	230.20853	328.63013	263.58972	238.97047	392.48413	53.151012	28.340937	39.648804	42.712143	31.63485	34.367638
PA0150	119.09053	97.97552	104.697266	86.29426	90.01288	111.595726	25.378134	12.77495	14.987802	13.678586	11.130509	21.627075
PA0151	166.88475	114.23378	187.29823	94.66067	111.14366	147.9021	66.09273	48.93953	53.87481	78.315445	58.912685	76.17565
PA0152	188.0977	128.54204	187.78902	134.60225	139.2357	199.86646	154.37456	95.603134	125.11417	222.04266	133.69556	146.97055
PA0153	30.488092	21.386803	39.42601	21.961834	32.262627	33.90825	47.63997	41.61569	52.72838	54.131954	48.8685	37.88192
PA0154	91.21283	78.07181	86.038155	46.11483	80.59674	107.33001	126.68904	104.68795	98.54098	110.887825	105.3987	120.205215
PA0155	97.33347	59.121346	131.32565	73.63575	94.982475	85.76481	109.17153	102.42125	76.13916	126.88089	86.78618	112.530815
PA0156	669.52496	478.46783	667.53845	458.37155	509.8306	619.63196	477.6641	351.1291	368.45206	511.54333	411.71375	400.4743
PA0157	327.3257	179.0017	310.52823	192.18443	219.49908	307.23724	126.48631	78.297905	110.186005	142.5031	94.42707	97.490005
PA0158	2517.7559	1889.234	3116.3022	2089.1458	2092.4385	2787.4934	746.3332	637.8622	720.97253	767.9339	700.2429	674.1283
PA0159	314.72827	221.50537	486.9727	227.24992	248.79178	329.6673	153.65152	105.96239	154.39113	195.51186	153.12291	170.91226
PA0160	159.3187	113.1127	248.2717	124.671524	121.30325	139.77866	56.363064	67.951164	93.95909	54.72595	62.873894	59.723225
PA0161	683.41583	600.22797	481.12997	208.8605	417.67056	571.56573	86.76201	93.36658	126.18921	61.33052	82.601494	73.77318
PA0162	285.57953	239.28406	377.42847	277.51978	266.6378	331.6093	225.51283	198.15814	201.20792	260.2725	229.63428	253.34442
PA0163	72.67824	41.09247	50.79754	32.363766	50.540142	75.606674	109.28773	55.47368	68.85607	111.126144	77.41019	69.032104
PA0164	163.31696	91.76518	202.96361	122.558624	118.43514	174.09137	140.23386	104.84715	97.06848	132.22932	125.2319	136.88786
PA0165	46.805737	32.740932	74.072495	55.207493	54.523254	49.762516	61.246803	53.17377	69.88374	72.374435	72.46806	63.68436
PA0166	92.59507	82.32059	149.84647	85.65839	81.08356	112.13744	67.65884	68.45818	66.57935	115.66963	81.71701	107.36331
PA0167	182.27196	128.8509	186.65843	108.578255	116.98527	183.19246	176.69804	120.28615	143.37317	167.8101	163.35094	143.33052
PA0168	186.99165	130.98245	148.73616	131.25531	135.38782	184.88274	46.56403	30.94788	25.876171	65.815765	44.697906	40.49299
PA0169	142.2293	110.00761	191.46997	132.4743	121.3407	144.92021	70.795616	53.069244	54.806145	83.9277	73.146324	76.28831
PA0170	62.619415	36.424946	66.83302	58.440414	62.89556	65.42975	28.250088	25.020607	32.76075	46.451263	29.303934	35.624325
PA0171	52.369286	24.67884	57.274506	36.43184	19.63221	46.583332	12.4901085	9.311487	13.503165	19.13078	12.361235	9.829034
PA0172	202.59042	137.8654	265.5059	161.26376	186.74126	309.5512	64.42123	46.38512	55.097713	76.86094	49.195797	63.62615
PA0173	45.005524	33.081367	43.995667	37.100285	42.367165	39.68946	14.28356	10.267668	7.270584	15.845727	14.707867	7.3286724
PA0174	29.832659	12.039923	14.9512615	18.679377	27.362537	29.065418	8.905252	9.945676	5.7333446	8.710386	7.901254	8.846947
PA0175	143.20628	111.688065	191.75996	102.82706	109.15369	167.46577	31.205343	29.554583	29.321424	43.19771	36.12924	37.47611
PA0176	1164.8826	843.5215	1357.4879	1011.4764	1160.452	1290.3339	141.67104	96.08561	77.234116	188.77147	156.96373	129.59715
PA0177	285.69458	195.06181	390.376	287.55096	321.81482	332.4161	40.073406	36.316917	23.406021	48.704586	47.646732	62.679153
PA0178	858.91644	624.9712	925.9165	639.04803	892.16266	914.84174	110.37065	71.14721	62.335205	139.82997	115.78264	117.72353
PA0179	1532.3787	1038.6805	1916.0403	1254.2292	1434.6925	1943.6661	727.2173	582.1508	429.7221	597.1621	859.027	638.09796
PA0180	973.56616	651.6139	1394.7743	739.3258	733.15283	913.2644	213.56386	164.81483	161.97227	243.13045	243.1697	219.95403
PA0181	150.5835	78.71226	191.85461	104.30561	109.71107	144.18936	131.06691	96.28622	108.97199	165.24217	109.817764	127.209404
PA0182	71.42654	45.64451	91.95885	39.33689	42.13132	61.075573	12.558696	11.024047	12.249783	18.644558	13.999017	20.47719
PA0183	196.99925	119.11775	230.22078	101.422264	92.33967	138.81865	20.501429	13.349909	16.128433	28.388317	17.150574	15.463192
PA0184	59.132263	32.106533	70.59087	29.390375	28.06866	38.790516	4.5312185	3.6742926	3.4880748	7.0604143	3.808023	1.8665836
PA0185	51.126236	33.875698	41.984035	31.64045	25.827776	28.391825	12.67211	7.896235	14.436707	14.265644	7.239004	10.912832
PA0186	82.99706	46.7387	129.88481	67.14464	72.02786	102.855896	37.511375	37.323086	73.32762	36.80705	29.120653	38.577675
PA0187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0189	60.082684	31.927738	52.756744	41.579453	47.09904	56.435097	36.586792	33.62266	37.13397	67.6918	38.19856	46.92339
PA0190	61.564312	41.76926	91.03374	45.342007	43.205025	57.128284	16.337261	14.0809355	11.505842	17.062696	18.260553	15.775937
PA0191	238.54874	201.7707	340.81448	206.9181	300.08255	318.32294	42.046364	36.203587	52.351788	48.427414	40.510193	52.91834
PA0192	82.92144	63.11883	121.568726	56.203377	80.81406	71.56745	41.740364	32.23284	43.45129	63.08098	57.384644	50.538063
PA0193	13.862081	11.551486	24.400297	12.810815	10.503776	11.687666	7.519146	10.348232	4.5874596	9.854692	7.95834	8.26196
PA0194	58.984306	44.179203	88.19524	35.76584	46.302776	64.08369	28.092896	33.055096	25.038158	42.471035	31.835154	24.364851
PA0195	377.8407	249.38449	484.76373	256.8097	258.42627	332.54697	131.02484	84.209404	93.685074	120.90185	108.68234	107.61983
PA0196	718.59753	492.5151	845.1185	509.02472	531.2098	600.69	245.3911	185.9419	216.10492	253.69873	241.37544	245.95844
PA0197	41.38802	18.789091	43.5875	33.686092	23.299103	30.976494	5.1907663	2.0937462	2.974255	7.051134	2.509998	6.451166
PA0198	311.80536	255.25652	421.3009	175.72824	168.51546	213.87485	125.72486	67.04136	87.84517	128.29916	99.267235	99.09872
PA0199	703.4296	577.884	920.77466	490.09753	396.70016	417.82578	55.309578	46.37358	55.627686	62.20185	53.6813	34.656612
PA0200	5405.4136	4332.0757	10041.211	3170.0486	3856.2112	3270.4343	199.00761	258.99048	139.53589	167.78482	238.71852	214.20174
PA0201	1916.3354	1365.1548	1586.4973	2400.4812	3082.4944	3171.4753	55.171543	28.46847	40.318523	70.90961	43.945614	60.82997
PA0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0208	739.50256	629.3625	752.96594	655.1075	1111.922	1372.4521	98.55928	80.02814	81.05863	114.68847	106.12047	110.64244
PA0209	12.002876	8.060831	25.06251	21.060232	25.187109	30.265759	6.7971573	4.1177187	3.912134	11.508047	4.4004407	7.070334
PA0210	9.314698	4.0979385	3.848099	2.315641	7.2489386	3.8858619	2.96383	0.7450501	2.3209386	2.5966625	4.2747574	0.8992045
PA0211	82.40397	38.789288	51.198273	40.671097	52.768856	49.48221	12.9792795	12.806922	5.134004	15.384943	14.735746	16.996876
PA0212	24.551386	29.213465	36.420338	20.75209	25.753122	40.751545	19.625223	15.98025	9.284086	21.85702	11.680314	13.590858
PA0213	19.231838	14.648154	24.946194	10.556289	14.863288	13.761464	10.375223	5.612896	5.8658233	15.085823	7.424867	5.8290725
PA0214	192.90834	148.8114	285.91177	132.89375	170.33148	171.55702	60.464336	48.57332	53.248653	69.512985	59.26754	56.666115
PA0215	187.7389	130.64034	223.16716	105.83092	139.51616	135.6212	65.369026	51.489006	58.59213	79.78096	69.73332	81.768845
PA0216	101.23606	62.22126	142.39787	75.20133	73.62354	101.787926	89.34583	66.893486	67.21058	92.76947	73.54468	81.640724
PA0217	137.58745	105.56394	173.35205	90.12345	100.39099	144.65445	159.8623	145.36928	133.31075	166.61191	147.42021	123.54975
PA0218	95.759605	86.34955	152.92848	97.22452	81.95839	122.55926	87.46446	77.06552	87.73961	95.562935	86.96528	88.40173
PA0219	50.93651	26.901833	50.4135	25.09318	36.940018	28.469597	27.231377	9.219028	18.575811	17.939785	15.681273	26.336147
PA0220	153.35754	130.6681	227.6424	94.845505	113.2706	157.5805	153.9417	148.46484	138.06833	210.6325	179.57939	234.02937
PA0221	32.303654	27.594086	61.016956	38.69857	38.962254	38.281784	17.038393	11.738011	15.062732	27.48388	18.959969	26.619234
PA0222	19.771986	15.108762	19.9265	12.466325	11.791027	13.621804	14.739772	14.156431	12.164692	16.8064	13.224519	16.236374
PA0223	498.7424	385.92343	741.4332	259.9695	378.23474	418.08087	55.52687	38.997425	38.285202	57.699318	61.753017	79.357605
PA0224	252.70197	206.61716	380.92963	199.55273	200.37592	241.24274	163.68622	160.17657	192.13252	167.035	192.3597	242.67188
PA0225	114.99157	94.57701	168.56363	76.01929	116.94753	134.47517	124.061295	90.11738	109.73427	129.92453	131.51036	110.95376
PA0226	29.318024	12.900522	33.942837	24.765793	17.141958	20.092934	136.56477	89.61637	73.2794	134.01112	116.79963	116.4546
PA0227	33.19347	26.507505	21.29932	22.358147	36.512394	33.41198	84.96694	62.376644	32.503426	102.461525	82.78674	77.095314
PA0228	88.43547	57.211624	74.64346	70.1966	63.499348	69.31823	136.73282	99.68941	53.091953	178.3259	129.60715	130.62961
PA0229	147.60466	113.25966	188.39471	98.57181	83.82766	149.39992	140.2465	112.794136	120.81424	143.50015	149.42131	131.36757
PA0230	139.51537	85.994804	155.88847	105.13293	117.21933	129.22362	70.76576	60.106117	38.920372	118.18076	57.304276	72.28112
PA0231	37.357716	24.807467	34.160187	22.352634	30.697165	41.912796	37.17495	22.788403	20.582159	46.501152	20.567564	32.85612
PA0232	84.46486	62.804184	149.57664	78.52694	91.77896	110.91607	56.507286	53.78953	52.20308	80.2156	51.927498	63.674774
PA0233	129.89116	91.02511	125.18845	105.44881	113.61563	158.03914	98.329346	72.596275	86.14625	140.08122	73.6406	95.232635
PA0234	125.768005	132.25677	229.71669	117.15827	129.94302	169.42061	73.52798	57.589184	108.00043	72.00956	76.78506	89.664604
PA0235	51.347446	27.143663	43.99852	27.559065	29.227442	39.185932	28.37524	21.152033	28.954662	37.290634	30.41889	40.466797
PA0236	80.83095	62.55026	89.74159	83.23212	88.865204	89.00345	17.69281	15.473386	11.373994	19.292301	13.478657	11.944002
PA0237	16.768177	21.528515	14.803041	16.897305	17.29626	17.388903	7.0561824	4.1457133	9.869143	17.035725	9.773038	10.184626
PA0238	76.82893	39.864162	55.38848	38.06564	62.380394	56.66988	18.624617	9.624573	18.13653	27.018122	15.16301	19.093575
PA0239	53.511578	38.457638	89.18598	36.425278	43.2829	62.089283	42.116497	30.06054	48.63878	55.762726	37.760857	33.026646
PA0240	135.2722	96.38251	197.5412	95.71095	119.23484	146.30893	144.11928	99.765915	82.03492	198.92291	137.19633	139.25375
PA0241	62.088963	49.193787	94.855095	52.349194	40.613903	58.02167	55.64816	47.13323	35.578815	54.900642	59.416767	55.13577
PA0242	93.08278	58.189682	84.122406	62.973198	89.55403	102.47446	48.37438	44.547794	49.99093	93.27301	56.849575	83.7983
PA0243	198.19478	150.34372	250.39693	142.82079	142.86594	193.65198	128.5707	102.555824	103.94368	143.24815	126.9267	126.1746
PA0244	30.009518	27.101019	48.28163	26.277388	41.118008	48.137634	13.348239	15.569234	22.25283	21.356195	14.411023	22.445585
PA0245	27.5753	19.150085	31.089357	16.325638	18.433594	25.982647	222.06831	138.83199	181.61769	270.22678	219.3489	228.11932
PA0246	99.59251	76.8469	109.91088	73.24303	66.00636	103.07345	64.4627	46.918736	49.424862	73.86406	48.593567	74.109436
PA0247	70.004105	41.23012	90.76879	47.62008	34.82498	67.623825	77.44968	65.911736	73.76576	91.42529	64.356544	83.423676
PA0248	231.17967	158.10973	245.52512	152.454	190.53354	287.15555	124.60742	75.865616	127.82825	163.8133	106.62338	139.5984
PA0249	146.02133	79.17352	140.61598	97.53719	107.71193	97.981735	75.54135	44.70438	67.951	86.323074	63.922394	77.671684
PA0250	819.45355	554.2836	1113.925	453.26245	619.0424	766.12085	489.01953	352.4917	384.6193	477.25977	532.2199	501.5126
PA0251	1.0534368	1.0431856	2.8435218	3.7070715	1.033519	9.412838	0.5398259	1.3960955	1.0821931	3.65886	3.0071976	1.9090892
PA0252	16.55408	14.354608	16.708576	11.587736	5.179081	25.324099	7.6906605	7.433694	7.540605	13.605404	7.325772	8.999417
PA0253	100.06586	67.55166	100.54243	67.291756	62.91945	105.30801	50.36411	42.641884	39.6214	51.785877	59.371254	53.64684
PA0254	181.04097	128.92966	208.85274	148.71817	152.23055	168.06435	87.5801	69.20736	86.91705	122.241806	94.71692	98.35244
PA0255	314.99918	257.76505	434.87463	243.50362	250.6805	371.66843	177.07584	131.23717	178.1583	193.3574	169.50491	197.8511
PA0256	2020.2908	1570.4934	3062.95	1532.6627	1699.8258	2547.77	1790.535	1506.9727	1917.0553	1669.8468	1924.63	1829.2814
PA0257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0259	1430.4698	1129.7761	1863.3138	1090.8961	1228.5042	1477.8218	755.3314	639.9704	831.5377	669.97626	699.9865	790.38104
PA0260	358.48337	300.51956	566.679	307.7938	313.3961	421.2799	270.70203	191.28076	399.61093	271.29242	221.13156	216.03416
PA0261	261.6629	177.43268	282.16458	207.57407	198.63972	253.21196	61.737663	54.903122	73.12901	67.83364	67.26095	53.615482
PA0262	695.89294	479.87073	847.51605	512.5295	573.3486	814.797	459.32968	350.2392	473.57443	526.58203	410.6255	350.38242
PA0263	446.34256	346.6785	725.30615	323.77094	278.2444	523.00037	152.0798	164.89035	176.6817	126.52617	145.46477	195.86334
PA0264	187.16228	143.5716	225.26396	86.2118	116.11731	204.96042	629.87115	447.7683	493.61426	658.768	512.75745	446.29898
PA0265	843.64496	535.81757	981.5666	563.0263	710.0508	790.002	1004.2276	926.09186	695.8174	1105.2865	980.5056	1083.0747
PA0266	818.6912	505.0909	1023.846	510.90817	612.3014	720.98425	503.2837	389.45886	426.73608	496.1665	388.14578	363.19794
PA0267	322.68552	216.3526	251.6499	183.69595	251.32397	307.02164	53.947807	44.18074	42.376625	80.25577	49.732418	54.850983
PA0268	128.60942	77.14059	157.80975	104.87037	128.07744	135.76836	91.22048	54.63244	56.517204	113.7718	85.68986	83.001076
PA0269	120.78516	83.02001	155.51224	120.565216	91.947556	109.72225	101.38295	68.713356	93.973274	125.03222	72.6111	81.14149
PA0270	155.70735	137.12624	186.30263	146.66783	133.71858	140.27611	86.26995	66.25171	113.07398	97.64777	80.808075	79.33941
PA0271	176.17862	133.56004	220.30156	141.65382	181.59952	207.9913	58.042725	58.920662	44.156597	77.258446	68.57522	69.79515
PA0272	330.75778	241.79057	453.12305	294.9649	285.28278	341.86954	132.82162	129.78564	125.81174	243.09377	153.89085	210.54012
PA0273	19.687155	17.964535	29.01809	18.28185	22.686987	16.24367	29.907448	10.303518	16.391438	42.3643	21.008966	12.498721
PA0274	17.026432	13.593736	24.714184	10.796222	15.988658	34.80466	23.27817	16.684484	19.41499	28.79741	13.995481	15.813565
PA0275	100.982925	66.17668	139.82822	85.4507	79.932	114.070496	77.67832	43.904427	71.24735	87.07165	74.27561	71.75178
PA0276	51.005096	49.63467	78.04284	50.83837	60.344185	72.126045	17.815464	5.8621817	13.005373	19.898891	14.598857	17.91352
PA0277	92.89916	67.67842	101.17032	56.1243	77.339745	78.65418	34.522823	33.246002	25.561277	31.761805	31.72733	41.52185
PA0278	16.6342	23.45221	32.03742	23.83989	26.731907	46.110874	19.7376	17.846163	14.976617	27.282848	9.77334	18.994522
PA0279	72.75688	51.19656	53.87557	56.094376	60.913094	64.504555	23.64354	10.93322	8.963627	16.84681	10.659948	10.721217
PA0280	1560.4177	1086.6117	1850.6405	1065.1409	1226.4592	1404.2434	60.778435	45.290043	63.75779	69.778404	61.72015	46.95043
PA0281	779.8938	501.2759	963.3256	547.17664	638.23706	870.4067	35.74239	33.016663	68.98844	45.446682	39.575943	55.03519
PA0282	427.76248	286.29453	579.3855	417.61276	441.25348	620.679	48.623943	39.78003	52.151012	55.5739	36.989223	47.429554
PA0283	2492.7527	2025.2223	2756.254	2594.5042	3794.274	5292.3315	125.98643	102.06807	139.2549	117.71382	112.817055	136.28876
PA0284	2454.4531	1704.8674	2333.373	2726.0754	3901.466	4950.3936	151.63411	87.477165	128.4617	93.17189	105.36009	102.10802
PA0285	380.64294	230.01369	488.0451	263.5397	255.7512	390.46924	275.86432	235.0135	441.5276	328.14987	257.0429	297.3375
PA0286	1408.3684	1021.0278	1705.4862	611.9107	665.9937	966.88727	2478.3333	1978.9825	2470.064	1129.4979	1015.3951	1011.59735
PA0287	67.58064	37.74148	105.309006	50.251713	55.73773	51.1662	77.92094	57.004707	82.98977	73.20526	78.06614	74.0895
PA0288	18.243246	16.813114	19.748516	17.249125	17.753902	28.356613	16.012733	19.268911	21.413467	16.774317	16.46573	14.725509
PA0289	268.9693	175.47157	305.5272	167.89511	215.21626	242.95013	262.68466	199.08025	201.41843	288.06015	248.39029	256.73456
PA0290	388.98383	281.60168	515.2335	309.8148	352.36966	458.26855	716.8974	503.3199	592.28723	710.5275	616.8067	637.5438
PA0291	3199.886	2612.9468	5353.6685	1970.5924	2052.3171	2865.6929	2196.0833	1824.8475	1784.1918	2822.822	2279.6248	2456.5898
PA0292	457.8995	316.2636	623.85706	216.37521	261.14047	311.6383	267.62222	168.83926	201.37646	324.82986	219.13638	267.3144
