Gene	SRR1813212	SRR1813213	SRR1813214	SRR1813215	SRR1813216	SRR1813217	SRR1813218	SRR1813219	SRR1813220
PA2630	2009.8201	1767.4199	1795.1553	1908.2734	1734.0946	2075.7542	3345.7605	3033.173	3231.3896
PA2631	2223.0525	1948.4446	2194.3162	1807.9235	1699.8672	1712.5988	2446.1333	2381.1025	2477.8164
PA2632	1451.629	1326.55	1269.8516	1187.1106	991.2493	1145.4197	1284.3307	1315.7526	1257.3512
PA2633	2940.4963	2794.3018	2770.9038	2214.284	2000.8092	2100.7712	2675.0764	2448.4993	2499.9321
PA2634	2850.5742	2457.743	2309.3699	2380.2134	2211.66	2037.8218	2146.6035	2268.6494	2475.5337
PA2635	729.717	672.98773	667.89197	733.5472	616.99274	733.48	554.5436	587.40436	555.81165
PA2636	103.210106	79.77548	63.62023	79.62185	86.03732	67.79515	65.06616	88.36789	74.53648
PA2637	3524.2227	3042.6194	2775.5146	3354.3125	2884.9902	3200.7397	3149.91	3120.0552	3191.2532
PA2638	7625.4795	6568.113	6114.5337	7500.8677	6501.162	7237.036	6085.1	6556.629	6516.43
PA2639	8322.836	7320.405	7323.3584	8982.862	8156.9785	8102.4233	7694.1084	7730.555	8157.9336
PA2640	2379.8352	2143.0266	2209.0117	2736.252	2449.9927	2324.8164	2186.432	2262.9934	2367.4595
PA2641	5478.182	5019.4077	5148.3203	6177.819	5645.1396	5900.051	5195.839	5259.6836	5603.459
PA2642	9149.208	8171.521	8207.699	10235.454	9157.659	9469.382	8375.623	9292.126	9713.91
PA2643	3838.9292	3753.8218	3482.9048	4384.6514	3956.9753	4050.8557	3302.8936	3426.042	3517.844
PA2644	2110.4429	1738.8749	1574.6643	2127.6406	1930.4258	1975.2485	1670.3972	1771.2899	1902.9113
PA2645	1555.9015	1429.8099	1186.9501	1657.6895	1415.3352	1591.8279	1186.7933	1345.5549	1358.3788
PA2646	1304.8196	1162.349	1126.3103	1420.7057	1266.4584	1354.6616	1178.8616	1162.432	1227.1774
PA2647	6147.919	5727.566	5450.942	7004.0737	6435.674	6725.175	4934.4756	5221.0415	5112.866
PA2648	4482.0776	4014.2498	3629.7695	4898.6646	4514.72	4705.3423	3588.882	3625.3657	3623.8718
PA2649	4675.774	4424.3257	4114.514	5498.4316	4787.4253	4894.1934	3533.6855	3802.4885	3564.3655
PA2650	214.4145	219.58456	215.53453	219.60808	216.75383	209.27605	200.43988	210.53516	210.2759
PA2651	1631.923	1504.9103	1401.3411	1411.9082	1267.7297	1447.2164	1096.6239	1101.4851	1062.9268
PA2652	2226.0742	2116.2688	2182.2944	2212.5232	2059.3857	2015.8469	1843.5217	1756.3396	1787.4202
PA2653	260.9357	267.584	282.19687	323.84	345.65735	288.23734	264.14563	242.19684	227.70859
PA2654	1680.601	1472.1324	1473.5697	1439.308	1306.1919	1439.7129	1498.6115	1457.0233	1488.0989
PA2655	145.20403	119.65357	121.27966	123.758354	122.72274	107.52878	128.8915	125.39935	149.9445
PA2656	980.28766	876.90295	953.754	709.2274	639.9483	639.35443	845.2353	854.0748	896.924
PA2657	1111.8191	997.8664	902.55035	703.31146	583.60596	613.4408	864.559	920.701	952.75653
PA2658	994.24426	856.6794	819.1347	596.6561	505.97983	523.5747	828.8715	948.457	902.62646
PA2659	3475.8215	2712.8179	2712.8867	1642.062	1449.5366	1516.4573	2676.9773	2767.7224	2920.9585
PA2660	534.20044	463.00574	479.3162	638.0929	539.40173	523.55383	373.89114	386.95117	347.67667
PA2661	402.59354	355.10648	392.73853	461.07233	389.0346	442.18335	319.02725	334.8933	325.70078
PA2662	606.17316	593.63275	636.5327	775.0988	646.64667	701.3203	860.97107	866.6608	867.2289
PA2663	103.86121	100.549225	92.45089	142.8755	133.7879	160.7907	123.934135	123.40888	147.97156
PA2664	451.8331	419.9907	344.1735	466.68546	424.48978	451.61044	282.8641	306.0987	322.43716
PA2665	623.81085	587.962	644.41785	681.58765	686.48096	645.18756	555.3299	554.5519	579.42596
PA2666	279.3161	277.51587	232.61836	219.34407	184.0841	211.03778	224.07292	185.11331	172.63347
PA2667	6692.494	4955.0654	5245.8423	4607.232	4289.2603	4438.828	4416.021	4213.816	4402.5884
PA2668	397.29434	285.55978	249.51797	334.04694	253.49287	250.23051	227.04733	253.7844	190.39006
PA2669	123.73898	112.30527	115.43922	155.64005	120.56743	138.00566	83.60598	80.87527	87.41519
PA2670	200.67033	196.77344	191.9205	243.97316	249.38153	198.16014	158.92722	156.58655	188.66992
PA2671	201.99873	154.1046	207.2261	196.68814	172.47495	196.32587	148.12466	139.38731	156.41814
PA2672	25.285845	30.00223	34.691486	34.030056	52.91233	42.803764	23.978632	23.928146	27.13173
PA2673	35.252987	29.169367	37.139206	65.894936	40.472908	50.580063	37.070354	31.17672	22.927618
PA2674	60.501682	56.307552	64.61621	72.44392	92.54501	69.34099	63.454277	48.766403	44.39146
PA2675	41.687733	44.61075	33.97407	55.555332	51.335613	53.241127	25.510078	34.726948	28.260902
PA2676	110.72974	92.01056	106.86188	171.40002	161.1046	134.32756	87.45309	87.08328	113.395935
PA2677	285.78467	225.42484	273.43982	344.54062	321.94986	334.76196	216.80385	236.9095	226.6626
PA2678	169.96892	135.39044	144.40454	193.09076	207.65196	191.6538	124.74305	118.766594	117.6089
PA2679	765.8307	670.81934	727.5989	654.7183	636.52277	606.90234	698.08746	724.7929	731.2391
PA2680	342.86288	287.3936	398.81448	380.58777	379.8328	359.4397	304.8613	314.20792	312.43185
PA2681	367.35846	283.3792	316.89572	348.93597	334.79465	326.3466	275.81424	286.21054	263.05988
PA2682	1285.4421	1093.5142	1233.0038	1339.4778	1177.6289	1082.407	1052.7595	932.9084	982.08777
PA2683	1015.52167	891.1585	887.6919	1077.4739	970.1749	940.93726	770.15247	826.5872	900.8307
PA2684	2412.2747	2284.6694	2374.2266	2521.7053	2377.3733	2279.4072	2293.5022	2528.0952	2454.7603
PA2685	1874.1263	1666.6055	1703.5045	2110.2942	1915.9625	1781.3109	1623.8035	1734.482	1743.0117
PA2686	737.18787	731.242	654.90454	280.01236	273.88654	299.77713	431.48718	493.52106	426.55435
PA2687	836.2725	740.27264	756.19104	405.65045	341.74973	371.26917	468.76096	497.65277	484.61795
PA2688	326.7176	299.15372	304.00165	354.81137	324.15253	323.83435	278.4012	286.23453	309.76474
PA2689	65.69832	44.20548	71.32934	88.5858	74.298035	61.446922	61.140686	53.47719	61.30221
PA2691	362.79672	358.6716	391.80923	320.33932	282.83804	275.34955	337.3692	419.6109	371.8996
PA2692	199.31201	195.5006	160.83138	140.47092	139.5551	162.86436	124.546585	156.49095	129.83136
PA2693	97.25103	84.66177	79.02038	105.9954	86.916985	107.6028	60.85838	67.08015	62.467964
PA2694	230.65909	195.44054	199.18797	334.3978	302.10477	303.08502	173.88689	171.97614	192.54213
PA2695	613.8907	540.664	548.8638	721.2073	641.3983	666.3139	395.70026	427.57367	375.1549
PA2696	352.26974	308.88104	302.67392	327.7578	315.03745	307.74002	277.48108	275.77875	301.67932
PA2697	56.747784	51.610264	34.016865	57.720684	66.81844	51.582016	43.905693	63.591816	50.00297
PA2698	293.39108	238.40862	268.6157	459.80908	401.92526	350.20807	232.43323	225.33368	265.5074
PA2699	737.29724	670.3067	574.18805	769.60614	755.7487	653.6241	528.06586	620.3581	624.44995
PA2700	358.05695	283.9359	309.705	892.5211	802.8085	845.0395	249.42113	272.70654	298.05774
PA2701	316.43167	296.79605	277.7015	842.5095	768.4954	739.46356	215.7043	221.83029	250.39767
PA2702	699.2656	513.4588	649.5246	758.24084	714.5585	610.2861	603.9478	655.2545	607.9698
PA2703	153.27092	126.69202	129.23242	192.17761	176.03671	184.9093	105.096146	163.2182	140.07973
PA2704	623.5561	530.8421	548.88544	855.4801	698.53	695.5556	391.60645	417.86444	372.2535
PA2705	1752.348	1428.2327	1524.6975	1761.2975	1545.1464	1543.9857	1367.6611	1412.6016	1373.6095
PA2706	471.0018	466.06674	475.63678	474.60132	447.7954	483.37805	395.94366	396.67526	367.89526
PA2707	2299.5974	2028.0448	2017.4812	2342.326	2011.2285	2078.8894	1831.3723	1832.1218	1789.5394
PA2708	380.47324	353.41937	334.99933	395.7171	342.16272	351.66245	294.8733	285.13943	296.6218
PA2709	2816.4133	2381.5178	2482.0447	2050.1602	1839.6982	1909.658	2319.3003	2195.1106	2344.744
PA2710	887.051	849.0286	733.96576	770.0719	648.7553	678.1205	635.0057	663.92566	641.4667
PA2711	271.62317	230.84221	243.31888	259.2245	226.16487	231.62741	205.35457	202.00667	183.41405
PA2712	250.21716	193.36295	228.95956	224.04822	213.06207	203.40132	200.17195	201.15843	181.81519
PA2713	430.57028	354.93875	355.8862	406.49088	375.2097	392.93228	322.22876	354.30292	337.37512
PA2714	296.61633	237.12654	254.34586	256.86844	276.96808	297.40265	226.56454	252.5228	222.16348
PA2715	75.627106	64.35151	57.657536	59.36376	60.35544	47.232265	61.47133	61.704437	77.93169
PA2716	495.34427	404.46393	424.43976	352.95944	333.18408	349.22635	399.67252	443.9726	439.16837
PA2717	1444.895	1251.6692	1301.0509	867.5296	808.55444	771.39343	1269.0778	1368.4492	1341.5767
PA2718	611.11285	508.68115	536.52716	528.9158	452.76828	456.19916	499.2645	507.7297	481.67606
PA2719	235.08362	208.96793	189.59093	201.71375	179.78723	197.5973	182.33688	193.97765	192.9174
PA2720	326.41043	257.30032	305.1906	383.127	359.46863	358.23422	254.94147	206.88707	239.70186
PA2721	756.271	652.56445	631.2507	724.43915	606.5722	608.99475	534.7575	537.4258	575.1161
PA2722	211.69916	198.45308	205.18225	213.68883	171.49623	196.1501	146.03864	144.80621	174.54352
PA2723	190.58029	178.97762	152.09662	203.24542	154.91231	181.89447	149.71243	155.25633	133.1744
PA2724	167.72742	144.51819	124.9816	199.57521	186.5429	194.82118	109.713936	114.83989	138.0287
PA2725	1785.1549	1530.352	1533.5022	1712.6752	1514.7047	1628.0406	1463.3947	1481.1036	1436.4777
PA2726	347.022	338.2348	407.91708	373.94073	362.02557	382.88724	365.14645	340.90512	364.4339
PA2727	1188.3572	1081.2338	1193.6074	1245.652	1122.8815	1191.7568	1244.2812	1126.243	1269.049
PA2728	939.8602	900.5579	960.0488	966.3977	914.3107	898.32837	966.536	1015.269	1046.2981
PA2729	451.99475	358.04202	392.1016	385.5787	354.03036	389.4452	444.39935	442.23553	468.66803
PA2730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA2731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA2732	1.0024693	1.0083508	0.99963593	1.005545	0.0	0.0	0.9896181	0.0	0.0
PA2733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA2734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA2735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA2736	37.34372	39.71541	22.950766	29.49703	30.832619	41.648296	32.781742	21.236944	19.491484
PA2737	2795.1775	2496.6372	2235.721	2601.9438	2241.199	2498.2854	2364.6633	2524.906	2859.7969
PA2738	4639.2812	3907.633	3713.9092	3991.923	3819.5928	3963.9055	4561.582	4997.7715	5722.613
PA2739	5046.0527	4288.3184	4392.937	4451.9917	4176.806	4075.6687	4427.1196	4575.002	4617.3643
PA2740	2235.7998	2022.4513	1784.7966	1846.7493	1681.1172	1804.157	1907.968	1896.2249	2012.1444
PA2741	30336.754	27822.145	23205.326	24591.365	20726.922	23883.535	21412.664	23035.664	24417.123
PA2742	14835.012	12225.78	10408.181	11330.191	9732.315	11316.65	10967.636	11635.268	13926.096
PA2743	21269.967	16354.933	16492.537	15524.546	13926.449	14685.279	17063.674	17354.496	18482.004
